transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
6fa64167d6ad38230c57b9386c5c7af6,Stu_8a047a58472d6c319cfc108e327e6872,ctat_session_4ee9dcea-b44d-71f4-aba1-f4d4a8dbf790,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
87535a2d1c27f27551c00ca8303fa112,Stu_8a047a58472d6c319cfc108e327e6872,ctat_session_4ee9dcea-b44d-71f4-aba1-f4d4a8dbf790,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
3b81f763cdc84b9d25126fc6b4ea7fe4,Stu_8b4488d5c467698189a1c9572e6581cd,ctat_session_45498eab-1cb2-2f2a-4237-7eb4fd33de56,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
8120d736a271c99be6ced528601ff760,Stu_8b4488d5c467698189a1c9572e6581cd,ctat_session_45498eab-1cb2-2f2a-4237-7eb4fd33de56,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
b30e0bb4f598ffeaa110a854d6bcf22b,Stu_8b4488d5c467698189a1c9572e6581cd,ctat_session_45498eab-1cb2-2f2a-4237-7eb4fd33de56,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
6ddc6405325826b4771061b63dd4bb59,Stu_8b4488d5c467698189a1c9572e6581cd,ctat_session_45498eab-1cb2-2f2a-4237-7eb4fd33de56,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
81ef7ba91a3155fe6e2ac8b12e755bf7,Stu_8b4d04bbfe19f1fa026dd60646f125e7,ctat_session_d9dd5b89-07c5-112f-b232-9bc1228845a8,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
6afe6f4243e8e44473de80e7b5df2c0e,Stu_8b4d04bbfe19f1fa026dd60646f125e7,ctat_session_d9dd5b89-07c5-112f-b232-9bc1228845a8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
778e92afb0ac8d4246a2efd95e404565,Stu_8b4d04bbfe19f1fa026dd60646f125e7,ctat_session_d9dd5b89-07c5-112f-b232-9bc1228845a8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
8275eebb405feb9a136b5327095fc113,Stu_8bcb85ed6b65e61a78c747d4ea62e903,ctat_session_58edc3e8-ae75-845a-e2ad-68e04b82b006,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
bd1e699d7c90f4b8524168aac7382af8,Stu_8bcb85ed6b65e61a78c747d4ea62e903,ctat_session_58edc3e8-ae75-845a-e2ad-68e04b82b006,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
a73553dbb802e69a97f879790105e389,Stu_8bcb85ed6b65e61a78c747d4ea62e903,ctat_session_58edc3e8-ae75-845a-e2ad-68e04b82b006,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
424567af1f93a26dbb1fadfffd608f27,Stu_8c2db273716c793c8ce7a6c7436200a8,ctat_session_37ddc10a-4452-616f-01f6-cd83e02bcd02,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
b29b84d8ad1f03e14a0d9c1613d1d8d6,Stu_8c2db273716c793c8ce7a6c7436200a8,ctat_session_37ddc10a-4452-616f-01f6-cd83e02bcd02,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
7de8f0bf7233d49c6aec0b2debe27ca1,Stu_8c2db273716c793c8ce7a6c7436200a8,ctat_session_37ddc10a-4452-616f-01f6-cd83e02bcd02,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
1c8a29ab816ba054c87ebf60c4572106,Stu_8c4f484ae395c424b8b2b056d93a1bef,ctat_session_63911e5b-17fc-b813-6ad1-a8f6d5e0991d,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
5daa8c2e815d7c903158f929cf6da58e,Stu_8c4f484ae395c424b8b2b056d93a1bef,ctat_session_63911e5b-17fc-b813-6ad1-a8f6d5e0991d,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
38807e380eb3d0650deaf425826bba70,Stu_8c4f484ae395c424b8b2b056d93a1bef,ctat_session_63911e5b-17fc-b813-6ad1-a8f6d5e0991d,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
1c9b9c56488bedd7a9d1d9048d848f06,Stu_8c4f484ae395c424b8b2b056d93a1bef,ctat_session_63911e5b-17fc-b813-6ad1-a8f6d5e0991d,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
8e4ec4d0b626af943fb0e1a3e0cba39c,Stu_8d4129daaa57e876ab9c54a9a76e5d3e,ctat_session_b6ba9c34-e07b-4265-5294-9c95c2922255,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
6ab43dec8f09a210567cb6fa78f8edd7,Stu_8d4129daaa57e876ab9c54a9a76e5d3e,ctat_session_b6ba9c34-e07b-4265-5294-9c95c2922255,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
1389cbd5e124ad720976fb8241d0d9c1,Stu_8d4129daaa57e876ab9c54a9a76e5d3e,ctat_session_b6ba9c34-e07b-4265-5294-9c95c2922255,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
e9b647a46a205361d36fcd505355fc8d,Stu_8d4129daaa57e876ab9c54a9a76e5d3e,ctat_session_b6ba9c34-e07b-4265-5294-9c95c2922255,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
eeaa8a541ed7e8ca24cf3c134ddf1915,Stu_8d5636d283fbf087cf0fc80bbb419b1b,ctat_session_c9b5081f-cfe8-79c5-1a2b-0b658116e825,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
0e6eec2920391d0b85d47d3b4d505894,Stu_8d5636d283fbf087cf0fc80bbb419b1b,ctat_session_c9b5081f-cfe8-79c5-1a2b-0b658116e825,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
0e3963a05655b1431ade1297cf90188b,Stu_8d5636d283fbf087cf0fc80bbb419b1b,ctat_session_c9b5081f-cfe8-79c5-1a2b-0b658116e825,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
1683b8a48694168ad563e91e8fc92f04,Stu_8d5636d283fbf087cf0fc80bbb419b1b,ctat_session_c9b5081f-cfe8-79c5-1a2b-0b658116e825,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
77c6258d388917a448c612f5fa884ed8,Stu_8d9093e5d797f392763ce833616d1dd4,ctat_session_5132f7e1-f3d9-64d4-bcf9-b11882bfc4b0,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
374e3e67d1b311d799b1b0fd2c122d31,Stu_8d9093e5d797f392763ce833616d1dd4,ctat_session_5132f7e1-f3d9-64d4-bcf9-b11882bfc4b0,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
7642c98d6c7fe80ea68d957207fe6aa9,Stu_8d9093e5d797f392763ce833616d1dd4,ctat_session_5132f7e1-f3d9-64d4-bcf9-b11882bfc4b0,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
becda79214b5d4bef495c4693a832142,Stu_8d99142d40af6475209ab74f87f91d13,ctat_session_9bd72750-6cb6-7a44-b22e-ec4f25362e8a,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
3163af5ec19d3eae69e742c28f844cd5,Stu_8d99142d40af6475209ab74f87f91d13,ctat_session_9bd72750-6cb6-7a44-b22e-ec4f25362e8a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
d649c59a9a7c2e490bf434b7acf30ceb,Stu_8d99142d40af6475209ab74f87f91d13,ctat_session_9bd72750-6cb6-7a44-b22e-ec4f25362e8a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
455297bc29b957377d13115197dc71cd,Stu_8d99142d40af6475209ab74f87f91d13,ctat_session_9bd72750-6cb6-7a44-b22e-ec4f25362e8a,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
f78043dfdb4da4553f4f4a282ee635d8,Stu_8ea587f760a07cf6f0e98a055b4ff7f2,ctat_session_33741bcb-559a-ae9b-1790-0c8a636a8d12,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
4552fa83ff960e35065ae2fa3422e360,Stu_8ea587f760a07cf6f0e98a055b4ff7f2,ctat_session_33741bcb-559a-ae9b-1790-0c8a636a8d12,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
06f4aabfa7f9850bdc94ee67b1433820,Stu_8ea587f760a07cf6f0e98a055b4ff7f2,ctat_session_33741bcb-559a-ae9b-1790-0c8a636a8d12,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
c9eece8678fb5a78dbb28ab6e98c3d60,Stu_8ed13b0d7d2eaa693191e88a1d77db76,ctat_session_392c118e-5e2d-e988-cb16-36471a2e194c,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
9fc22ff0920d3903d2a65e4f01e42125,Stu_8ed13b0d7d2eaa693191e88a1d77db76,ctat_session_392c118e-5e2d-e988-cb16-36471a2e194c,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
fabf527b600251532dc1171a25c00fac,Stu_8ed13b0d7d2eaa693191e88a1d77db76,ctat_session_392c118e-5e2d-e988-cb16-36471a2e194c,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
cbda5527513443eb9fb0fa09982b0fd1,Stu_8ed610fde8271d71abd179254003d2bd,ctat_session_c38ae4f6-4e4b-d501-a5d8-0ddab3ebf6ff,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
fb11f206aecc5db49d63212bc965ddb0,Stu_8ed610fde8271d71abd179254003d2bd,ctat_session_c38ae4f6-4e4b-d501-a5d8-0ddab3ebf6ff,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
0bd7795834d7b6c77a7b5da421a20b37,Stu_8ed610fde8271d71abd179254003d2bd,ctat_session_c38ae4f6-4e4b-d501-a5d8-0ddab3ebf6ff,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
a7c9e4df3f3ef4dd42323a423b6e9775,Stu_8ed610fde8271d71abd179254003d2bd,ctat_session_c38ae4f6-4e4b-d501-a5d8-0ddab3ebf6ff,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
e76e8b0fa4c4b934421ea29bef8f9093,Stu_901ca27b40364a34921790df130a516a,ctat_session_dd6fe826-675d-12ae-7bd2-3b3b9800fd95,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
745174f2d092e34e31080b9e4228c633,Stu_901ca27b40364a34921790df130a516a,ctat_session_dd6fe826-675d-12ae-7bd2-3b3b9800fd95,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
f63747eaad0d28da92af9416f29e27e6,Stu_908bf06f6f65310df59d6361e7b76562,ctat_session_3f22e1c1-3951-99eb-7e09-b9a353225218,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
b144a903b277a72ca0283c88d25a1f2e,Stu_908bf06f6f65310df59d6361e7b76562,ctat_session_d53f977e-e0d4-9fc7-8a65-efc09dc22381,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
7e899ba32c2e069a148b8dc9dbacd441,Stu_908bf06f6f65310df59d6361e7b76562,ctat_session_d53f977e-e0d4-9fc7-8a65-efc09dc22381,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
9a0f1f4f1e2082cb0272e298aef818da,Stu_90e38e5a449cf14ba668017c55505bf8,ctat_session_c6dbd23b-a7ac-a269-81b1-2a06b447d99e,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
ba161082b4df26fd8ff1eabb0159ba38,Stu_90e38e5a449cf14ba668017c55505bf8,ctat_session_c6dbd23b-a7ac-a269-81b1-2a06b447d99e,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
9a4ba6b9f87077f283ba8b4466ba7d08,Stu_90e38e5a449cf14ba668017c55505bf8,ctat_session_c6dbd23b-a7ac-a269-81b1-2a06b447d99e,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
b1dec2f5d9f0dbd20c64b5d235a80733,Stu_91492a476344bb638ef957bfb66968b8,ctat_session_b1e2b348-8bde-79ad-f027-5dfd2e33dc55,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
f364602fa49847843bcf430178228539,Stu_91492a476344bb638ef957bfb66968b8,ctat_session_b1e2b348-8bde-79ad-f027-5dfd2e33dc55,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
96989b1c3c6da63cb692c8db28667607,Stu_91626f64654c7b98689122356cd16670,ctat_session_97c8c87a-c26d-7662-1f43-1a343b56b074,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
925ed780cf561dd70bcd7f006ea13ae6,Stu_91626f64654c7b98689122356cd16670,ctat_session_97c8c87a-c26d-7662-1f43-1a343b56b074,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
00c6de30c156943abca2165a87da217b,Stu_919b9012350d997c64db2155160f47fa,ctat_session_849bc3c6-fa0a-8b58-e754-f4f5e3a03d11,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
9a6fef5abda04ce91a9c39ab0c6ce9d3,Stu_925c23440b4f29bb56c0f420cfd61ad0,ctat_session_239b63a6-d0fa-6b37-e274-95c6b8450f58,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
b06f54da0ff48471034b61ba070fa7fb,Stu_925c23440b4f29bb56c0f420cfd61ad0,ctat_session_239b63a6-d0fa-6b37-e274-95c6b8450f58,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
4c6ad9a3d505a15737ce3ee523e4254f,Stu_9282f325c250a742e4346b3ccc891c59,ctat_session_1a439e92-4f2b-349b-ebc8-1ba2500bead2,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
c71da25f5cc186cf7f4821c6a9251032,Stu_9282f325c250a742e4346b3ccc891c59,ctat_session_1a439e92-4f2b-349b-ebc8-1ba2500bead2,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
336c67aa74679a82e48abca0bbf47e30,Stu_930c1e673ee2ab54e9faac6f22977b00,ctat_session_19d8d51d-65bb-5d1d-f1e8-84ab20978b58,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
e3d4cc9aad54e8e31f0e6bc9d35ae535,Stu_9318507ee9842b04c5f23ce8bcdeb590,ctat_session_83bc2cd8-ef8b-42a5-2442-d2a3df3a3273,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
f377da397782c51dd522d77085ec177b,Stu_93cd7b9bc6e01d762a2bcd720701f125,ctat_session_974f9952-5e6d-30bb-2057-87dd24c23b91,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
2ce35a15d28f5fe8c76e68078bcae8d0,Stu_93cd7b9bc6e01d762a2bcd720701f125,ctat_session_974f9952-5e6d-30bb-2057-87dd24c23b91,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
45b95a6f45ab7b4e34f01f5c13908af0,Stu_969f21b20241befde0c61c0ffaa4aeb0,ctat_session_c26cd991-5a96-2194-7109-1b391a8aa49c,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
804929fcc2a9e8a73542d462d8c8bb52,Stu_969f21b20241befde0c61c0ffaa4aeb0,ctat_session_c26cd991-5a96-2194-7109-1b391a8aa49c,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
c54110047f1f3e618975c3766c197010,Stu_96de812aa8d7bb6474d4469ceea9cf31,ctat_session_6216289b-fc6a-27f0-5061-0feea7298775,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
95d9288f4d109da9ef40e2fdb3ca125d,Stu_96de812aa8d7bb6474d4469ceea9cf31,ctat_session_6216289b-fc6a-27f0-5061-0feea7298775,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
4277ca967c291bb20fb98e5ac31858ef,Stu_9752c10c70ec14bb1d239e376409b5cc,ctat_session_530eeffd-3cb8-5534-ffd7-08896fc773d8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
cee998cb51f70f2a30a8eacd44e4cc24,Stu_9752c10c70ec14bb1d239e376409b5cc,ctat_session_530eeffd-3cb8-5534-ffd7-08896fc773d8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
f1a428f3c6caaa9a29dfefe4b873ba31,Stu_9825aa1efd4fe6491325d7c4c78f60a3,ctat_session_258f3485-9054-020f-4d73-5e50e7f1e6b8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
1d32726ded0cee05f51165a650695c34,Stu_9825aa1efd4fe6491325d7c4c78f60a3,ctat_session_258f3485-9054-020f-4d73-5e50e7f1e6b8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
c8e787ab7a87cdac1edcb147211e4c0b,Stu_9869486e3df881d7829f75d584f53f74,ctat_session_aad260b1-57ac-a78f-071e-2e636ed59547,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
07c3a5c207e93c58c0b45a96e687b650,Stu_9912b6efd4b310ccea241890aacb0046,ctat_session_caf7b02e-b5d5-a388-5c11-f905e28a35c1,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
5766b3d0ef167bf026b721ae9420007f,Stu_99f655c55c714043fffd6edbdb15dfab,ctat_session_82b55e92-6bc3-a67f-1f08-706428eb1bf1,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
44c81d5d901d20aa6ea2dcd468df7cdc,Stu_99f655c55c714043fffd6edbdb15dfab,ctat_session_82b55e92-6bc3-a67f-1f08-706428eb1bf1,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
2d8e19e9e605fab2d25dfec8f8644eed,Stu_99fbd77a3dd639ae8295c1c7f21fd7d4,ctat_session_5f6e7f49-8af0-4476-b060-eaec9acf713f,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
